,imgpath,split
901,/home/mborisov/data/great_tit/ed1fe3225c111b5dfa863567692124c2.jpg,test
902,/home/mborisov/data/great_tit/open-uri20210703-1531991-tq7nu7,crossval
903,/home/mborisov/data/great_tit/0ec06e7d6ca4f541ce8431fcb1d1fd9e.jpg,test
904,/home/mborisov/data/great_tit/open-uri20210630-1223739-xgvxff,crossval
905,/home/mborisov/data/great_tit/open-uri20210703-1531991-15xdob0,crossval
906,/home/mborisov/data/great_tit/open-uri20210703-1531991-1daekpv,crossval
907,/home/mborisov/data/great_tit/8c9e15033ced5d6bb1f9a3dc2485aa48.jpg,test
908,/home/mborisov/data/great_tit/9b5150b94ecc1cc569e85636692846e8.jpg,test
909,/home/mborisov/data/great_tit/open-uri20210630-1223739-1x8x1a0,crossval
910,/home/mborisov/data/great_tit/9b080626bc04b81bb2cff46a4c4a2ed6.jpg,test
911,/home/mborisov/data/great_tit/open-uri20210630-1223739-eb27xg,crossval
912,/home/mborisov/data/great_tit/5199b27d34f5855de82937afdda0cbad.jpg,test
913,/home/mborisov/data/great_tit/7f404892f6e4cb5bb6d0f32bfa80620a.jpg,test
914,/home/mborisov/data/great_tit/b4af6fe3a6d82d53b697ad5618fd0fb4.jpg,test
915,/home/mborisov/data/great_tit/open-uri20210703-1531991-3lvuus,crossval
916,/home/mborisov/data/great_tit/open-uri20210630-1223739-17p2scu,crossval
917,/home/mborisov/data/great_tit/open-uri20210630-1223739-1e4u3sf,crossval
918,/home/mborisov/data/great_tit/open-uri20210630-1223739-n1e6kt,crossval
919,/home/mborisov/data/great_tit/d234bfbe57434a9e3bd6fd612d904784.jpg,test
920,/home/mborisov/data/great_tit/open-uri20210630-1223739-fbeigt,crossval
921,/home/mborisov/data/great_tit/ca380a9edd7d3bbe1ec7b2de1da6f4c3.jpg,test
922,/home/mborisov/data/great_tit/671c43eb04e0e0620b0a15d1a60b5594.jpg,test
923,/home/mborisov/data/great_tit/open-uri20210630-1223739-hrhpjg,crossval
924,/home/mborisov/data/great_tit/open-uri20210630-1223739-weq9oj,crossval
925,/home/mborisov/data/great_tit/451e01e37dccd045e84fb54954430c94.jpg,test
926,/home/mborisov/data/great_tit/open-uri20210630-1223739-1140rl8,crossval
927,/home/mborisov/data/great_tit/83f0f867698b3152c6a2217dec56dece.jpg,test
928,/home/mborisov/data/great_tit/open-uri20210630-1223739-10lxhan,crossval
929,/home/mborisov/data/great_tit/82b2f720970677262a42314cee982d15.jpg,test
930,/home/mborisov/data/great_tit/01643e62b6c08ee59f64cb0cb32f3e6a.jpg,test
931,/home/mborisov/data/great_tit/e1eed885c586c00872ce2ecfacc4078c.jpg,test
932,/home/mborisov/data/great_tit/ee8919b7b4987c206fac7523bf368d5b.jpg,test
933,/home/mborisov/data/great_tit/open-uri20210630-1223739-1913kvv,crossval
934,/home/mborisov/data/great_tit/559c740cd4676d3c7591f12a01bae67d.jpg,test
935,/home/mborisov/data/great_tit/open-uri20210630-1223739-1dhbpp9,crossval
936,/home/mborisov/data/great_tit/95f57d441961a40f9a098f5017eaa090.jpg,test
937,/home/mborisov/data/great_tit/301ab09415b98086686ed139a786dd85.jpg,test
938,/home/mborisov/data/great_tit/d4875fd5be3b2c9792d385047accf456.jpg,test
939,/home/mborisov/data/great_tit/0344ad7050f1192f1b6d46a6f754f585.jpg,test
940,/home/mborisov/data/great_tit/open-uri20210630-1223739-1749y3z,crossval
941,/home/mborisov/data/great_tit/open-uri20210630-1223739-14t124t,crossval
942,/home/mborisov/data/great_tit/3ae9deb5894e8f38c4d44f3f3a9ab4a9.jpg,test
943,/home/mborisov/data/great_tit/open-uri20210630-1223739-lodzcl,crossval
944,/home/mborisov/data/great_tit/open-uri20210630-1223739-1sb6d0i,crossval
945,/home/mborisov/data/great_tit/open-uri20210630-1223739-1544upv,crossval
946,/home/mborisov/data/great_tit/491f3cd5475e692f5f6a9426b0329ef7.jpg,test
947,/home/mborisov/data/great_tit/open-uri20210630-1223739-1vljq5x,crossval
948,/home/mborisov/data/great_tit/open-uri20210703-1531991-1egh853,crossval
949,/home/mborisov/data/great_tit/aa92d3b137241b44bbfefd8323ba79cf.jpg,test
950,/home/mborisov/data/great_tit/bff2644ed2dbcf174bf58f42e7696a76.jpg,test
951,/home/mborisov/data/great_tit/open-uri20210630-1223739-15dker1,crossval
952,/home/mborisov/data/great_tit/2b01243c139b853ea9e0b4623e96b0c7.jpg,test
953,/home/mborisov/data/great_tit/open-uri20210630-1223739-1729kc3,crossval
954,/home/mborisov/data/great_tit/open-uri20210703-1531991-1466gr7,crossval
955,/home/mborisov/data/great_tit/21354f243ca848f374e33de495c7ef59.jpg,test
956,/home/mborisov/data/great_tit/open-uri20210703-1531991-12ggv2e,crossval
957,/home/mborisov/data/great_tit/open-uri20210630-1223739-1e8bgu0,crossval
958,/home/mborisov/data/great_tit/open-uri20210630-1223739-1jatfeb,crossval
959,/home/mborisov/data/great_tit/06def77eac651c6ff8f82fde404d7514.jpg,test
960,/home/mborisov/data/great_tit/open-uri20210630-1223739-zezl42,crossval
961,/home/mborisov/data/great_tit/4288150fbb7845d528647ef5bade1aa4.jpg,test
962,/home/mborisov/data/great_tit/7a9b79a95ffb586f96b223cc8c508df2.jpg,test
963,/home/mborisov/data/great_tit/open-uri20210630-1223739-k3q797,crossval
964,/home/mborisov/data/great_tit/b274496e14cd5274b40bb9165640e78e.jpg,test
965,/home/mborisov/data/great_tit/open-uri20210703-1531991-jl000x,crossval
966,/home/mborisov/data/great_tit/afba0b98ea8e94c4a6b3fdaeb6ba33cb.jpg,test
967,/home/mborisov/data/great_tit/open-uri20210703-1531991-1whqlib,crossval
968,/home/mborisov/data/great_tit/6e6e17608ee85d7d0bce49819d367495.jpg,test
969,/home/mborisov/data/great_tit/de2e93a212cb3faff22e41777bd6f973.jpg,test
970,/home/mborisov/data/great_tit/open-uri20210703-1531991-cgyutl,crossval
971,/home/mborisov/data/great_tit/open-uri20210703-1531991-1j1jdsb,crossval
972,/home/mborisov/data/great_tit/c91446314c23f5b2fe8785ed1d8d5680.jpg,test
973,/home/mborisov/data/great_tit/open-uri20210630-1223739-1e7vqdb,crossval
974,/home/mborisov/data/great_tit/9070469c6fb6972adad10a3f3432040a.jpg,test
975,/home/mborisov/data/great_tit/open-uri20210703-1531991-u9al74,crossval
976,/home/mborisov/data/great_tit/329a43bcbe55cd91f98c1c991b1bd2cb.jpg,test
977,/home/mborisov/data/great_tit/d038e1f4d36f1c4afdc2f733a7294c4b.jpg,test
978,/home/mborisov/data/great_tit/open-uri20210703-1531991-abztih,crossval
979,/home/mborisov/data/great_tit/open-uri20210630-1223739-1j6e0rj,crossval
980,/home/mborisov/data/great_tit/open-uri20210630-1223739-3hhcxb,crossval
981,/home/mborisov/data/great_tit/77544badc9d56bdd060dcafa7ce91055.jpg,test
982,/home/mborisov/data/great_tit/be6189b5797ae7bebe902e581100d373.jpg,test
983,/home/mborisov/data/great_tit/open-uri20210703-1531991-l4fl00,crossval
984,/home/mborisov/data/great_tit/open-uri20210630-1223739-zqvd7v,crossval
985,/home/mborisov/data/great_tit/f13c0d0fd46685dea93ad54ce29fa21f.jpg,test
986,/home/mborisov/data/great_tit/463f702147258842bdd6b04777c9e809.jpg,test
987,/home/mborisov/data/great_tit/open-uri20210630-1223739-73hsh1,crossval
988,/home/mborisov/data/great_tit/aaf0fa0342547e66513790b27c607755.jpg,test
989,/home/mborisov/data/great_tit/f37abda27a75ef9ff7406ce79182e22a.jpg,test
990,/home/mborisov/data/great_tit/0708787643cb42791861689f072048cf.jpg,test
991,/home/mborisov/data/great_tit/open-uri20210630-1223739-a5ete0,crossval
992,/home/mborisov/data/great_tit/72c0cd13c59a48ac579b22fde9164701.jpg,test
993,/home/mborisov/data/great_tit/caa1e3de19a71e8023d0a79e22852443.jpg,test
994,/home/mborisov/data/great_tit/open-uri20210630-1223739-fo5a0i,crossval
995,/home/mborisov/data/great_tit/open-uri20210630-1223739-ub1762,crossval
996,/home/mborisov/data/great_tit/open-uri20210630-1223739-112kiz4,crossval
997,/home/mborisov/data/great_tit/open-uri20210630-1223739-1rxc38z,crossval
998,/home/mborisov/data/great_tit/5a364cfb95f028e161b1019210c2d222.jpg,crossval
999,/home/mborisov/data/great_tit/open-uri20210630-1223739-sbfx6y,crossval
1000,/home/mborisov/data/great_tit/65e7cd46dca46a2fb3ce27a3e71cb066.jpg,test
1001,/home/mborisov/data/great_tit/open-uri20210630-1223739-2esvu1,crossval
1002,/home/mborisov/data/great_tit/open-uri20210703-1531991-m90pzp,crossval
1003,/home/mborisov/data/great_tit/87e050ea627237e701c76ca81db54432.jpg,test
1004,/home/mborisov/data/great_tit/ffe37e2905c9a192bc4bb307f6a2a823.jpg,test
1005,/home/mborisov/data/great_tit/e37c8f732fc001b590a3a42b32b907b9.jpg,test
1006,/home/mborisov/data/great_tit/ec7fd481e83d9f8e2ccad1f78ab16df1.jpg,test
1007,/home/mborisov/data/great_tit/open-uri20210630-1223739-12bcsdq,crossval
1008,/home/mborisov/data/great_tit/dfd664f60c259f4b5f4db2973458e107.jpg,test
1009,/home/mborisov/data/great_tit/open-uri20210630-1223739-a2pysf,crossval
1010,/home/mborisov/data/great_tit/open-uri20210630-1223739-ecsslf,crossval
1011,/home/mborisov/data/great_tit/open-uri20210630-1223739-6um0y,crossval
1012,/home/mborisov/data/great_tit/open-uri20210703-1531991-e14l2p,crossval
1013,/home/mborisov/data/great_tit/open-uri20210630-1223739-fvx17,crossval
1014,/home/mborisov/data/great_tit/340432e50b88116c8cdd39c92999dd19.jpg,test
1015,/home/mborisov/data/great_tit/open-uri20210630-1223739-1cc3tcj,crossval
1016,/home/mborisov/data/great_tit/652eae8d3c822c52950979f6d8edd81e.jpg,test
1017,/home/mborisov/data/great_tit/a7179694d80b4896d9834aeefdf564b5.jpg,test
1018,/home/mborisov/data/great_tit/open-uri20210630-1223739-1u6m937,crossval
1019,/home/mborisov/data/great_tit/cce62ea832665cdc93512ce32a104dce.jpg,crossval
1020,/home/mborisov/data/great_tit/open-uri20210703-1531991-1sb4tp5,crossval
1021,/home/mborisov/data/great_tit/0fd5244b95d6746c0ee2cbc9d3f23d2c.jpg,test
1022,/home/mborisov/data/great_tit/open-uri20210630-1223739-1dwxhge,crossval
1023,/home/mborisov/data/great_tit/open-uri20210703-1531991-3nsujv,crossval
1024,/home/mborisov/data/great_tit/08bf84c4d4c244de62b298c7915a08eb.jpg,test
1025,/home/mborisov/data/great_tit/open-uri20210630-1223739-1pnruex,crossval
1026,/home/mborisov/data/great_tit/629f541ead5da25a56afc234e9977e4a.jpg,test
1027,/home/mborisov/data/great_tit/eb2e383581c384a72e29a6466dc7abb6.jpg,test
1028,/home/mborisov/data/great_tit/open-uri20210630-1223739-fciviq,crossval
1029,/home/mborisov/data/great_tit/open-uri20210630-1223739-sqxvwh,crossval
1030,/home/mborisov/data/great_tit/open-uri20210703-1531991-o3yx42,crossval
1031,/home/mborisov/data/great_tit/ca07abb967d1f8cf7847ba8b1118b144.jpg,test
1032,/home/mborisov/data/great_tit/open-uri20210630-1223739-y1zpl5,crossval
1033,/home/mborisov/data/great_tit/open-uri20210630-1223739-1vrodqq,crossval
1034,/home/mborisov/data/great_tit/open-uri20210630-1223739-7ic5ak,crossval
1035,/home/mborisov/data/great_tit/7d3c7b3bc80fcef78c96b8c3a39721a0.jpg,test
1036,/home/mborisov/data/great_tit/460ca6d85b8acd80223f7f67344a74cd.jpg,test
1037,/home/mborisov/data/great_tit/91211a2ac4981cbb37837784ac5a592f.jpg,test
1038,/home/mborisov/data/great_tit/open-uri20210630-1223739-13lplr7,crossval
1039,/home/mborisov/data/great_tit/open-uri20210630-1223739-hjp8zk,crossval
1040,/home/mborisov/data/great_tit/open-uri20210630-1223739-1xh2i5s,crossval
1041,/home/mborisov/data/great_tit/bcceb2193895acc950a9f7ab5fd02a16.jpg,test
1042,/home/mborisov/data/great_tit/0c5710a6f6f2d02238e7df5bb73bdf19.jpg,test
1043,/home/mborisov/data/great_tit/open-uri20210630-1223739-9uf5sa,crossval
1044,/home/mborisov/data/great_tit/open-uri20210630-1223739-1rli96m,crossval
1045,/home/mborisov/data/great_tit/open-uri20210703-1531991-3pkb2h,crossval
1046,/home/mborisov/data/great_tit/34f6003e48731438ece543f338440be3.jpg,test
1047,/home/mborisov/data/great_tit/77a4ae94693f52401b1418de1ee0dbf6.jpg,test
1048,/home/mborisov/data/great_tit/open-uri20210630-1223739-1wxpbbf,crossval
1049,/home/mborisov/data/great_tit/open-uri20210630-1223739-10yx50h,crossval
1050,/home/mborisov/data/great_tit/20e16d3b3b1c3b4eca8e540d8dfe35e2.jpg,test
1051,/home/mborisov/data/great_tit/704a9654226d6a6124d00ab633ed5ef9.jpg,crossval
1052,/home/mborisov/data/great_tit/open-uri20210630-1223739-wx7xua,crossval
1053,/home/mborisov/data/great_tit/975b8a466e9201d876bcfd50e8d09a18.jpg,test
1054,/home/mborisov/data/great_tit/606ca6d555360c11236b3828105f8f11.jpg,test
1055,/home/mborisov/data/great_tit/1146467ce7060d9b6e52eb76caeedbef.jpg,test
1056,/home/mborisov/data/great_tit/open-uri20210630-1223739-cj64zb,crossval
1057,/home/mborisov/data/great_tit/open-uri20210630-1223739-z9hypo,crossval
1058,/home/mborisov/data/great_tit/e1705932a231e8978af2825ba9535dec.jpg,test
1059,/home/mborisov/data/great_tit/f156780e92e8d4619f04407186f1ce20.jpg,test
1060,/home/mborisov/data/great_tit/open-uri20210630-1223739-kun4fb,crossval
1061,/home/mborisov/data/great_tit/46e8fb13361844590cd4331a239f1b28.jpg,test
1062,/home/mborisov/data/great_tit/open-uri20210630-1223739-z6gdh0,crossval
1063,/home/mborisov/data/great_tit/open-uri20210703-1531991-qwn68l,crossval
1064,/home/mborisov/data/great_tit/open-uri20210703-1531991-nbkhhj,crossval
1065,/home/mborisov/data/great_tit/cfa4e0c560e03d192be34d086953511f.jpg,test
1066,/home/mborisov/data/great_tit/a7c4e41631d707a89ea92fa35cf63435.jpg,test
1067,/home/mborisov/data/great_tit/ad9b1484ca1d820b969ff8855dabba1b.jpg,test
1068,/home/mborisov/data/great_tit/open-uri20210630-1223739-166oweb,crossval
1069,/home/mborisov/data/great_tit/bb97d16304457f9a6ce595aede818325.jpg,test
1070,/home/mborisov/data/great_tit/c725f441ab503a26f7d2e2ac07b24d34.jpg,test
1071,/home/mborisov/data/great_tit/e6d248e6482c911e51bde4ab569c0fb6.jpg,test
1072,/home/mborisov/data/great_tit/e62c9e67f08dbd164fa51b528083db8f.jpg,test
1073,/home/mborisov/data/great_tit/0699535525a227e761ede594f249f978.jpg,test
1074,/home/mborisov/data/great_tit/open-uri20210630-1223739-7xr1ha,crossval
1075,/home/mborisov/data/great_tit/972b2cb7ba3a1c0babc48129859cff2b.jpg,test
1076,/home/mborisov/data/great_tit/open-uri20210630-1223739-1stmi0v,crossval
1077,/home/mborisov/data/great_tit/513290de0eb013fe55afee53d42ec3c9.jpg,test
1078,/home/mborisov/data/great_tit/306a4b8ea419f2f24cb1508a6bf30262.jpg,test
1079,/home/mborisov/data/great_tit/open-uri20210703-1531991-1u1gbm7,crossval
1080,/home/mborisov/data/great_tit/30e19f3ad6ddc94e56539cbb2b2e5265.jpg,test
1081,/home/mborisov/data/great_tit/9846740b692c3d01c3354b5f88086218.jpg,test
1082,/home/mborisov/data/great_tit/open-uri20210703-1531991-1p93eha,crossval
1083,/home/mborisov/data/great_tit/open-uri20210630-1223739-19c8pn,crossval
1084,/home/mborisov/data/great_tit/open-uri20210630-1223739-eeshym,crossval
1085,/home/mborisov/data/great_tit/a87135920c66ea385d3a917c65a3c07a.jpg,test
1086,/home/mborisov/data/great_tit/open-uri20210630-1223739-k3hz2r,crossval
1087,/home/mborisov/data/great_tit/5bb5dc5fe76b60d702754862620f5424.jpg,test
1088,/home/mborisov/data/great_tit/700127392cd8f308e39610b8f627a23f.jpg,test
1089,/home/mborisov/data/great_tit/dc960996fda2b9c0b29f3dd2a0eab3c6.jpg,test
1090,/home/mborisov/data/great_tit/open-uri20210630-1223739-nbte0q,crossval
1091,/home/mborisov/data/great_tit/56d8a0496e2f842f4f9951f4101181da.jpg,test
1092,/home/mborisov/data/great_tit/open-uri20210630-1223739-1yphsur,crossval
1093,/home/mborisov/data/great_tit/open-uri20210630-1223739-1xlj84h,crossval
1094,/home/mborisov/data/great_tit/9637ce68fba5c2fb80f661532e1279e7.jpg,test
1095,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-1rn5kkh,crossval
1096,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-1o2iq1r,crossval
1097,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-oud35p,crossval
1098,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-1iukbjd,crossval
1099,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-16wzkar,crossval
1100,/home/mborisov/data/mourning_dove/a7870604843883b3d8a919c11b9f32a9.jpg,test
1101,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-1ne1g9d,crossval
1102,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-e4uqw7,crossval
1103,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-f6nsok,crossval
1104,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-n46qyb,crossval
1105,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-exlpax,crossval
1106,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-pb2f91,crossval
1107,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-j1uj8g,crossval
1108,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-1d1iiib,crossval
1109,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-hrbq8g,crossval
1110,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-r4hjbj,crossval
1111,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-11qmk1n,crossval
1112,/home/mborisov/data/mourning_dove/05e4ac096801380d4701f72c168587eb.jpg,test
1113,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-1g67bev,crossval
1114,/home/mborisov/data/mourning_dove/5312ef6caeb32cb0f3eafcccd95ac7fe.jpg,test
1115,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-b8vduv,crossval
1116,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-1bt9stn,crossval
1117,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-74h0rl,crossval
1118,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-148nngz,crossval
1119,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-634j5s,crossval
1120,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-y1pp3,crossval
1121,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-yv942a,crossval
1122,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-lwns4d,crossval
1123,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-11gd1zt,crossval
1124,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-1nvkv5i,crossval
1125,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-1fu2toz,crossval
1126,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-eh781j,crossval
1127,/home/mborisov/data/mourning_dove/6e6da24326f25391df5c63e675751b80.jpg,test
1128,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-1hn1r4p,crossval
1129,/home/mborisov/data/mourning_dove/779fab2aa15b08598482a0e6b5018a35.jpg,test
1130,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-1ajr09r,crossval
1131,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-rb2avx,crossval
1132,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-zdr5v1,crossval
1133,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-11rnn98,crossval
1134,/home/mborisov/data/mourning_dove/0d9513d09ad9c7297cd16ba7394f7182.jpg,test
1135,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-y5bs0a,crossval
1136,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-12mdv62,crossval
1137,/home/mborisov/data/mourning_dove/c3fa1e96bf77788bcbf2e5a436d3caa1.jpg,test
1138,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-w96fke,crossval
1139,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-kiw4v3,crossval
1140,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-2siod1,crossval
1141,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-116ww,crossval
1142,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-187ymbp,crossval
1143,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-r20pez,crossval
1144,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-cp8x75,crossval
1145,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-kfrxah,crossval
1146,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-803ry3,crossval
1147,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-i2evkc,crossval
1148,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-qv8rmh,crossval
1149,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-1a6atpk,crossval
1150,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-h5zxpy,crossval
1151,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-7kb9ft,crossval
1152,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-l79ba9,crossval
1153,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-1jqsl3b,crossval
1154,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-983s9b,crossval
1155,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-204xu6,crossval
1156,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-okhkpo,crossval
1157,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-1eq3q8i,crossval
1158,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-sx7k8e,crossval
1159,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-h6auv6,crossval
1160,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-1kg13jn,crossval
1161,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-1ay3gbn,crossval
1162,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-1ij2j00,crossval
1163,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-i4eljr,crossval
1164,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-1xy1g41,crossval
1165,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-g5cphz,crossval
1166,/home/mborisov/data/mourning_dove/2867f0f6fd3a6fdc3608c6b9918e71e8.jpg,test
1167,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-170ej7c,crossval
1168,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-1k3rofe,crossval
1169,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-10tj4n0,crossval
1170,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-6ol04m,crossval
1171,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-8u1uhd,crossval
1172,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-5hix1w,crossval
1173,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-1miy0mn,crossval
1174,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-1hpauww,crossval
1175,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-1ww9bum,crossval
1176,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-16o8kww,crossval
1177,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-m8se5e,crossval
1178,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-1ex45ju,crossval
1179,/home/mborisov/data/mourning_dove/91d0e4d2b5f91919bf8162ee762891ca.jpg,test
1180,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-jk36e3,crossval
1181,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-1oxm02,crossval
1182,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-1krkvu5,crossval
1183,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-1mr4qyc,crossval
1184,/home/mborisov/data/mourning_dove/b4356652795f85cee947df50fb7f309b.jpg,test
1185,/home/mborisov/data/mourning_dove/a75dc68673fcedad1e0cd9a36b526e8e.jpg,test
1186,/home/mborisov/data/mourning_dove/f2dca0345f613bfd7806fe15b7d6b272.jpg,test
1187,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-16odf24,crossval
1188,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-t06hu,crossval
1189,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-g5h37v,crossval
1190,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-1888r17,crossval
1191,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-62auha,crossval
1192,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-1bxfg62,crossval
1193,/home/mborisov/data/mourning_dove/a86ee9f81a6d753be818abe9b9533e0d.jpg,test
1194,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-5nxoph,crossval
1195,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-19w4i48,crossval
1196,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-1tpbt48,crossval
1197,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-c50wuw,crossval
1198,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-1k6gjpl,crossval
1199,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-1pjo3oz,crossval
1200,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-lkfcup,crossval
1201,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-evz0j4,crossval
1202,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-13zzmq,crossval
1203,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-1c54kj1,crossval
1204,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-1bs7jvf,crossval
1205,/home/mborisov/data/mourning_dove/bec629b845a6a7088326f1a413c368cc.jpg,test
1206,/home/mborisov/data/mourning_dove/675856a6b4e9586744676e709839d98a.jpg,test
1207,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-12vn88m,crossval
1208,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-1achshb,crossval
1209,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-1pv1i5c,crossval
1210,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-pt7smu,crossval
1211,/home/mborisov/data/mourning_dove/298de141cf137e0fa0a08fa5a1ed13e6.jpg,test
1212,/home/mborisov/data/mourning_dove/e643050ec42d482f47eb3632b1a35e6d.jpg,test
1213,/home/mborisov/data/mourning_dove/2493ba9c26f766d11e70cd1be13491d3.jpg,test
1214,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-l15xen,crossval
1215,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-10a8ucg,crossval
1216,/home/mborisov/data/mourning_dove/97109648461164dd18dff4f086049dde.jpg,test
1217,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-a48475,crossval
1218,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-1qztrdc,crossval
1219,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-cqomt,crossval
1220,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-1w1kcms,crossval
1221,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-1x0wf4x,crossval
1222,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-1ffk9zc,crossval
1223,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-1lhbtc0,crossval
1224,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-cmtvbc,crossval
1225,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-xymhe6,crossval
1226,/home/mborisov/data/mourning_dove/open-uri20210617-4163674-13w92le,crossval
